UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2729,,,299.7,309.3,7.484368643286131,25.5,129.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,,,298.5,309.7,7.271008538280992,42.6,120.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,,,298.8,310.2,7.367708572374371,35.7,116.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,,,302.9,312.5,7.55171221535131,21.2,23.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,,,300.2,309.4,7.284134806195205,48.8,205.0,0.0,0.0,0.0,0.0,0.0,0.0
7223,,,299.8,309.7,7.186144304522325,61.7,134.0,0.0,0.0,0.0,0.0,0.0,0.0
8459,,,298.7,309.9,7.469654172932128,26.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,,,296.9,307.6,7.430114138561801,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8655,,,297.4,308.4,7.273786317844895,46.8,116.0,0.0,0.0,0.0,0.0,0.0,0.0
4786,,,303.9,310.1,7.2456550675945355,50.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
6956,,,300.7,311.2,7.24422751560335,47.9,80.0,0.0,0.0,0.0,0.0,0.0,0.0
8780,,,297.5,308.6,7.2078598714324755,51.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,,,300.7,309.5,7.516977224604321,24.9,66.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,,,299.4,310.8,7.261927092702751,47.7,109.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,,,298.4,308.0,7.3310603052186325,41.1,162.0,0.0,0.0,0.0,0.0,0.0,0.0
182,,,298.2,308.3,7.509335266016592,24.2,49.0,0.0,0.0,0.0,0.0,0.0,0.0
7461,,,300.0,311.5,7.27655640271871,41.6,81.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,,,299.3,308.8,7.201916317531627,47.7,199.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,,,297.2,308.5,7.21890970761906,55.6,163.0,0.0,0.0,0.0,0.0,0.0,0.0
8246,,,299.0,310.3,7.1731917424865985,68.6,111.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
8908,,,297.2,308.6,7.247792581767846,43.7,160.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,,,302.5,311.0,7.355001921105257,35.6,190.0,0.0,0.0,0.0,0.0,0.0,0.0
7861,,,300.5,312.0,7.255591274253665,44.6,23.0,0.0,0.0,0.0,0.0,0.0,0.0
450,,,297.6,308.7,7.392031567514591,37.9,79.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,,,297.2,308.4,7.2868764117507,42.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8153,,,299.5,310.7,7.271703706887368,45.7,106.0,0.0,0.0,0.0,0.0,0.0,0.0
7826,,,299.9,311.2,7.365180126021013,35.5,162.0,0.0,0.0,0.0,0.0,0.0,0.0
9377,,,297.7,310.1,7.461065514354283,27.7,96.0,0.0,0.0,0.0,0.0,0.0,0.0
5884,,,301.4,311.1,7.496097345175956,26.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
7618,,,300.5,311.4,7.350516171833998,45.3,58.0,0.0,0.0,0.0,0.0,0.0,0.0
3396,,,301.4,310.5,7.4073177104694174,33.3,85.0,0.0,0.0,0.0,0.0,0.0,0.0
94,,,299.1,309.0,7.280008252884188,43.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
9556,,,299.4,310.8,7.368970402194793,31.4,149.0,0.0,0.0,0.0,0.0,0.0,0.0
9710,,,299.0,310.0,7.304515946460155,34.6,91.0,0.0,0.0,0.0,0.0,0.0,0.0
444,,,297.4,308.5,7.293017679772782,45.1,63.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,,,302.1,311.3,7.3277805384216315,31.5,202.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,,,300.5,309.5,7.400009517162692,34.2,62.0,0.0,0.0,0.0,0.0,0.0,0.0
5272,,,303.6,313.0,7.336285660021297,39.7,115.0,0.0,0.0,0.0,0.0,0.0,0.0
8224,,,299.1,310.5,7.1929342212158,54.9,58.0,0.0,0.0,0.0,0.0,0.0,0.0
9464,,,298.5,309.3,7.347943823148687,36.8,133.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,,,301.9,310.6,7.297091005160418,47.8,179.0,0.0,0.0,0.0,0.0,0.0,0.0
6681,,,301.5,310.8,7.257002707092073,49.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,,,299.2,308.5,7.323830566202317,39.8,141.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,,,302.1,311.2,7.30854279753919,45.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,,,299.2,309.1,7.315883504509785,34.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,,,299.7,309.1,7.210079628170788,46.1,102.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,,,301.9,309.7,7.3752557780097545,31.4,133.0,0.0,0.0,0.0,0.0,0.0,0.0
8912,,,297.1,308.3,7.480992162869525,23.8,169.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,,,298.1,308.0,7.437206366871292,31.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
740,,,296.9,308.4,7.237778191923443,41.8,184.0,0.0,0.0,0.0,0.0,0.0,0.0
242,,,298.0,308.1,7.48324441607385,24.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0
9890,,,298.8,309.6,7.324489979348532,40.2,152.0,0.0,0.0,0.0,0.0,0.0,0.0
9052,,,297.4,310.1,7.507141079727608,24.6,79.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,,,298.2,307.7,7.4318919168078,32.4,91.0,0.0,0.0,0.0,0.0,0.0,0.0
8233,,,299.1,310.6,7.190676034332207,49.7,78.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,,,298.3,310.1,7.3277805384216315,37.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,,,299.2,308.7,7.278628942320682,51.4,173.0,0.0,0.0,0.0,0.0,0.0,0.0
8237,,,299.2,310.6,7.312553498102598,41.1,88.0,0.0,0.0,0.0,0.0,0.0,0.0
7322,,,299.8,310.2,7.555905093611346,23.5,166.0,0.0,0.0,0.0,0.0,0.0,0.0
8524,,,298.3,309.3,7.333023014386481,41.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0
721,,,297.4,308.9,7.501082124259871,23.8,131.0,0.0,0.0,0.0,0.0,0.0,0.0
7756,,,300.4,311.8,7.217443431696533,47.6,188.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,,,300.6,309.8,7.277938572945661,42.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7699,,,300.6,311.5,7.258412150595307,38.6,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6401,,,300.1,309.7,7.379008127628304,35.8,160.0,0.0,0.0,0.0,0.0,0.0,0.0
824,,,296.6,307.5,7.301822342137932,39.9,153.0,0.0,0.0,0.0,0.0,0.0,0.0
5693,,,302.4,311.9,7.1808311990445555,55.7,102.0,0.0,0.0,0.0,0.0,0.0,0.0
7704,,,300.7,311.7,7.5310163320779155,23.6,47.0,0.0,0.0,0.0,0.0,0.0,0.0
5714,,,302.2,310.1,7.3758821482150125,38.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,,,302.3,311.8,7.212294468500341,50.1,104.0,0.0,0.0,0.0,0.0,0.0,0.0
3539,,,302.0,311.1,7.400009517162692,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,,,300.0,309.9,7.409741954080923,28.1,114.0,0.0,0.0,0.0,0.0,0.0,0.0
7431,,,300.0,311.4,7.233455418621439,46.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0
7873,,,300.6,312.3,7.334981878871814,37.2,54.0,0.0,0.0,0.0,0.0,0.0,0.0
751,,,296.7,308.0,7.336936913707618,36.8,210.0,0.0,0.0,0.0,0.0,0.0,0.0
8420,,,299.0,310.3,7.266827347520591,39.9,157.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,,,301.3,310.4,7.273092595999522,41.5,197.0,0.0,0.0,0.0,0.0,0.0,0.0
489,,,297.4,309.2,7.368339686311381,42.8,186.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,,,296.6,307.6,7.286191714702382,40.2,96.0,0.0,0.0,0.0,0.0,0.0,0.0
8828,,,297.2,308.7,7.288927694521257,49.9,146.0,0.0,0.0,0.0,0.0,0.0,0.0
6165,,,300.9,310.1,7.4127640174265625,30.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,,,303.0,311.1,7.37650812632622,36.7,191.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,,,298.1,307.7,7.27655640271871,48.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,,,299.3,309.1,7.440733707389261,31.3,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6890,,,300.9,311.4,7.23561914106675,42.7,121.0,0.0,0.0,0.0,0.0,0.0,0.0
6469,,,300.5,309.8,7.318539548567902,42.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,,,298.3,307.8,7.239214973779806,50.4,101.0,0.0,0.0,0.0,0.0,0.0,0.0
7736,,,300.6,312.0,7.249215057114389,55.1,136.0,0.0,0.0,0.0,0.0,0.0,0.0
9385,,,297.6,308.1,7.22983877815125,57.4,122.0,0.0,0.0,0.0,0.0,0.0,0.0
7097,,,300.6,310.2,7.306531398939505,47.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0
710,,,297.6,308.8,7.213768308118642,49.7,104.0,0.0,0.0,0.0,0.0,0.0,0.0
851,,,296.3,307.3,7.357556200910353,31.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4194,,,302.4,311.1,7.399398083331354,34.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,,,303.1,311.3,7.3098814858247865,42.7,221.0,0.0,0.0,0.0,0.0,0.0,0.0
6964,,,300.7,311.0,7.591861714889934,19.9,99.0,0.0,0.0,0.0,0.0,0.0,0.0
6919,,,301.0,311.5,7.352441100243583,31.8,195.0,0.0,0.0,0.0,0.0,0.0,0.0
8118,,,300.3,311.7,7.249215057114389,47.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,,,300.7,309.7,7.318539548567902,52.4,163.0,0.0,0.0,0.0,0.0,0.0,0.0
5855,,,301.2,310.9,7.256297239690681,53.3,66.0,0.0,0.0,0.0,0.0,0.0,0.0
7023,,,300.7,310.5,7.3537223303996315,33.2,48.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,,,301.6,311.2,7.330405211844402,43.7,91.0,0.0,0.0,0.0,0.0,0.0,0.0
6998,,,300.6,310.1,7.356918242356021,38.2,187.0,0.0,0.0,0.0,0.0,0.0,0.0
536,,,297.4,309.3,7.2196420401307355,52.4,76.0,0.0,0.0,0.0,0.0,0.0,0.0
6252,,,300.8,310.2,7.377133712833954,36.5,195.0,0.0,0.0,0.0,0.0,0.0,0.0
9467,,,298.6,310.1,7.294377299288821,48.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,,,300.5,309.8,7.2875606403097235,52.5,146.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,,,302.7,312.1,7.37650812632622,39.8,153.0,0.0,0.0,0.0,0.0,0.0,0.0
764,,,296.7,307.8,7.244941546337007,47.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
43,,,298.8,309.1,7.221835825288449,49.1,117.0,0.0,0.0,0.0,0.0,0.0,0.0
9378,,,297.7,308.3,7.305860032684009,41.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
9046,,,297.4,308.4,7.38025578842646,34.6,65.0,0.0,0.0,0.0,0.0,0.0,0.0
6117,,,300.8,310.9,7.282073658093465,43.9,84.0,0.0,0.0,0.0,0.0,0.0,0.0
7093,,,300.7,310.2,7.309212365692763,35.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5514,,,302.8,312.2,7.2813856635702825,50.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0
9518,,,298.9,310.1,7.329093736246592,39.1,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8198,,,299.4,310.7,7.30854279753919,45.7,219.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,,,300.9,309.5,7.385851078125209,35.2,124.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,,,301.5,310.6,7.5822291942764615,20.2,124.0,0.0,0.0,0.0,0.0,0.0,0.0
6322,,,300.7,310.2,7.160069207596127,64.9,160.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,,,304.1,310.1,7.255591274253665,50.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
9119,,,297.6,310.1,7.3310603052186325,42.1,57.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,,,302.3,311.4,7.520776415062797,21.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,,,299.5,309.3,7.587310506022615,19.3,177.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,,,298.8,309.9,7.272398392570047,45.2,40.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0
641,,,297.9,309.6,7.323830566202317,38.8,124.0,0.0,0.0,0.0,0.0,0.0,0.0
864,,,296.0,306.7,7.256297239690681,44.2,46.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,,,298.7,309.7,7.288244401020124,46.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,,,298.1,307.7,7.269616749608169,40.9,147.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,,,302.6,310.1,7.48605261786314,26.8,198.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,,,297.2,308.6,7.400620577371135,31.3,192.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,,,301.2,310.4,7.324489979348532,44.4,53.0,0.0,0.0,0.0,0.0,0.0,0.0
789,,,296.9,308.1,7.273092595999522,46.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0
7857,,,300.4,311.8,7.2682230211595655,42.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,,,300.2,309.5,7.285506548522785,46.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6461,,,300.6,310.1,7.1808311990445555,52.9,93.0,0.0,0.0,0.0,0.0,0.0,0.0
934,,,295.5,306.0,7.37650812632622,37.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,,,298.7,308.5,7.293017679772782,39.9,67.0,0.0,0.0,0.0,0.0,0.0,0.0
4767,,,303.6,312.0,7.406103381237015,35.7,81.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,,,299.8,310.2,7.3613754289773485,33.3,168.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,,,300.2,309.1,7.249215057114389,42.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0
9157,,,297.5,308.4,7.222566018822171,54.8,145.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,,,302.5,311.3,7.2399325913204695,47.5,130.0,0.0,0.0,0.0,0.0,0.0,0.0
9939,,,298.3,308.1,7.332369205929062,33.9,82.0,0.0,0.0,0.0,0.0,0.0,0.0
3110,,,299.9,309.2,7.307872780763706,44.3,214.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,,,301.0,310.9,7.358193752733032,38.2,172.0,0.0,0.0,0.0,0.0,0.0,0.0
6785,,,301.3,310.7,7.238496840894365,52.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,,,298.5,308.2,7.280697195384741,47.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0
7110,,,300.9,310.5,7.3777589082278725,40.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0
6697,,,301.7,310.9,7.400620577371135,31.3,42.0,0.0,0.0,0.0,0.0,0.0,0.0
177,,,298.2,308.1,7.389563953677635,34.7,39.0,0.0,0.0,0.0,0.0,0.0,0.0
6633,,,301.4,310.4,7.171656822768514,51.2,112.0,0.0,0.0,0.0,0.0,0.0,0.0
474,,,297.4,309.0,7.327123292259293,37.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,,,298.3,307.9,7.259116128097101,39.2,176.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,,,304.0,312.9,7.218176838403408,62.5,200.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
5726,,,302.3,311.8,7.351158226430694,34.1,185.0,0.0,0.0,0.0,0.0,0.0,0.0
7799,,,300.0,311.5,7.502738210754851,28.3,94.0,0.0,0.0,0.0,0.0,0.0,0.0
211,,,298.4,308.7,7.329093736246592,36.1,126.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,,,299.0,308.6,7.168579897264035,54.2,110.0,0.0,0.0,0.0,0.0,0.0,0.0
5261,,,303.5,313.0,7.30854279753919,46.1,89.0,0.0,0.0,0.0,0.0,0.0,0.0
3573,,,301.8,310.1,7.280697195384741,50.7,108.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,,,300.5,309.4,7.412160334945205,32.1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,,,302.2,311.5,7.453561871643373,34.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
283,,,298.1,308.1,7.237778191923443,49.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,,,299.5,308.7,7.843848638152472,13.0,179.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
5192,,,304.0,313.2,7.256297239690681,46.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
3556,,,301.8,310.7,7.347299700743164,37.7,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,,,300.7,309.6,7.295735072749282,48.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,,,302.1,311.0,7.369600720526409,35.1,142.0,0.0,0.0,0.0,0.0,0.0,0.0
265,,,298.1,308.2,7.237778191923443,47.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0
6010,,,300.6,310.6,7.566311014772463,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
9631,,,299.0,310.1,7.367708572374371,35.8,142.0,0.0,0.0,0.0,0.0,0.0,0.0
712,,,297.5,310.1,7.275172319452771,46.2,110.0,0.0,0.0,0.0,0.0,0.0,0.0
9896,,,298.8,309.4,7.23561914106675,54.1,171.0,0.0,0.0,0.0,0.0,0.0,0.0
8802,,,297.4,308.6,7.305860032684009,36.4,71.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,,,298.1,308.0,7.342131730584722,41.9,73.0,0.0,0.0,0.0,0.0,0.0,0.0
316,,,297.9,308.4,7.4067107301776405,40.6,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,,,300.7,309.5,7.272398392570047,43.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8853,,,297.7,308.9,7.362645270417825,39.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0
4109,,,301.9,310.5,7.545918151209323,21.8,177.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,,,299.2,308.5,7.202661196523238,47.5,147.0,0.0,0.0,0.0,0.0,0.0,0.0
249,,,298.0,310.1,7.217443431696533,56.8,216.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
3328,,,301.5,310.1,7.796880342783522,14.2,126.0,0.0,0.0,0.0,0.0,0.0,0.0
173,,,298.1,308.0,7.562681246721884,20.8,29.0,0.0,0.0,0.0,0.0,0.0,0.0
6732,,,301.6,310.9,7.234177179749849,51.2,132.0,0.0,0.0,0.0,0.0,0.0,0.0
7973,,,301.1,312.2,7.242797922793756,54.9,81.0,0.0,0.0,0.0,0.0,0.0,0.0
8983,,,297.0,307.7,7.182352111885263,60.1,128.0,0.0,0.0,0.0,0.0,0.0,0.0
8247,,,299.0,310.3,7.347943823148687,39.9,114.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,,,300.1,309.2,7.284820912568604,44.3,98.0,0.0,0.0,0.0,0.0,0.0,0.0
9927,,,298.5,308.6,7.5485559791698735,20.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,,,303.7,312.5,7.2682230211595655,53.6,185.0,0.0,0.0,0.0,0.0,0.0,0.0
635,,,298.3,309.9,7.318539548567902,41.6,112.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,,,299.4,309.1,7.257002707092073,47.3,59.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,,,302.3,311.7,7.325148957955575,37.6,124.0,0.0,0.0,0.0,0.0,0.0,0.0
9951,,,298.1,307.8,7.254177846456518,54.1,113.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,,,299.3,309.1,7.24422751560335,52.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8539,,,298.5,309.4,7.3453648404168685,37.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8188,,,299.6,310.9,7.278628942320682,46.3,196.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,,,298.0,309.2,7.271703706887368,42.9,101.0,0.0,0.0,0.0,0.0,0.0,0.0
6483,,,300.6,309.9,7.300472814267799,43.7,153.0,0.0,0.0,0.0,0.0,0.0,0.0
6687,,,301.7,311.0,7.447751280047908,24.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6576,,,301.4,310.5,7.280697195384741,45.3,183.0,0.0,0.0,0.0,0.0,0.0,0.0
3622,,,301.9,311.2,7.4133673356952405,29.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,,,300.6,309.8,7.414572881350589,28.9,127.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,,,297.9,307.5,7.404279118037268,32.4,126.0,0.0,0.0,0.0,0.0,0.0,0.0
7154,,,300.2,310.0,7.309212365692763,47.3,172.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,,,300.4,309.7,7.233455418621439,45.1,159.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,,,303.5,313.0,7.187657164114956,59.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0
6827,,,301.0,310.9,7.508238774678663,21.6,168.0,0.0,0.0,0.0,0.0,0.0,0.0
4828,,,303.4,311.8,7.271703706887368,58.9,22.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,,,302.8,310.9,7.180069874302796,52.2,40.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
8732,,,297.2,308.6,7.304515946460155,46.6,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,,,300.3,310.1,7.31986492980897,46.6,95.0,0.0,0.0,0.0,0.0,0.0,0.0
47,,,298.7,309.0,7.519692404116539,25.8,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,,,299.3,308.7,7.25063551189868,48.7,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,,,299.3,308.8,7.242797922793756,45.4,191.0,0.0,0.0,0.0,0.0,0.0,0.0
9783,,,298.7,309.9,7.247792581767846,47.1,64.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,,,302.3,310.8,7.228388451573604,47.3,22.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
7753,,,300.4,311.7,7.513709247839705,24.2,179.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,,,303.1,311.2,7.2813856635702825,52.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6659,,,301.4,310.4,7.266128779556451,50.9,178.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,,,302.5,312.0,7.422971251049421,29.9,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,,,297.8,307.8,7.355001921105257,34.3,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,,,300.8,311.9,7.353081920515432,31.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,,,299.2,308.5,7.307202314764738,43.2,158.0,0.0,0.0,0.0,0.0,0.0,0.0
6077,,,301.0,310.9,7.30854279753919,36.7,199.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,,,296.5,307.4,7.267525427828172,49.2,64.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,,,296.9,308.0,7.1846291527173145,53.5,88.0,0.0,0.0,0.0,0.0,0.0,0.0
8007,,,300.9,312.1,7.288244401020124,46.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
5802,,,301.5,310.8,7.254177846456518,44.6,166.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,,,303.4,311.8,7.238496840894365,42.7,197.0,0.0,0.0,0.0,0.0,0.0,0.0
4823,,,303.5,311.9,7.356279876550748,38.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0
9178,,,297.9,309.1,7.316548177182976,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6899,,,301.0,311.6,7.278628942320682,43.9,145.0,0.0,0.0,0.0,0.0,0.0,0.0
9697,,,298.9,309.9,7.247792581767846,39.8,62.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,,,303.7,312.8,7.399398083331354,33.8,63.0,0.0,0.0,0.0,0.0,0.0,0.0
5973,,,300.5,310.8,7.27655640271871,46.6,155.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,,,297.9,307.7,7.21890970761906,46.8,89.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,,,300.4,309.7,7.344719054149673,38.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0
944,,,295.6,306.2,7.298445101508147,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
6111,,,300.7,310.8,7.336285660021297,41.3,69.0,0.0,0.0,0.0,0.0,0.0,0.0
6335,,,300.4,309.8,7.453561871643373,30.4,195.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,,,300.2,309.5,7.404279118037268,28.8,92.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,,,298.7,309.6,7.315218389752975,46.7,198.0,0.0,0.0,0.0,0.0,0.0,0.0
556,,,297.4,310.1,7.3395376954076745,42.2,134.0,0.0,0.0,0.0,0.0,0.0,0.0
7073,,,300.7,310.6,7.272398392570047,41.7,184.0,0.0,0.0,0.0,0.0,0.0,0.0
5233,,,303.6,312.9,7.231287004327616,57.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,,,302.5,310.4,7.366445148327599,32.7,181.0,0.0,0.0,0.0,0.0,0.0,0.0
3544,,,301.8,310.9,7.27931883541462,36.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,,,298.9,308.6,7.3395376954076745,45.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,,,301.5,310.4,7.147559271189454,54.2,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8436,,,298.7,310.0,7.326465613840322,38.1,198.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,,,301.8,311.1,7.241366283322318,44.6,171.0,0.0,0.0,0.0,0.0,0.0,0.0
9520,,,299.0,310.1,7.3343293503005365,36.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,,,300.5,310.1,7.290292882446597,41.6,217.0,0.0,0.0,0.0,0.0,0.0,0.0
8476,,,298.5,310.1,7.351158226430694,37.7,86.0,0.0,0.0,0.0,0.0,0.0,0.0
6611,,,301.5,310.4,7.342131730584722,34.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,,,301.9,310.4,7.541683099882111,23.4,163.0,0.0,0.0,0.0,0.0,0.0,0.0
272,,,298.1,308.1,7.2813856635702825,40.8,56.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,,,302.3,311.7,7.316548177182976,37.3,107.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,,,299.9,309.3,7.237059026124737,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9045,,,297.4,308.4,7.229113877793302,39.9,63.0,0.0,0.0,0.0,0.0,0.0,0.0
